
Methyl Chloride (CH3Cl) dissociation cross-sections
Andrew Lincowski
Virtual Planetary Laboratory
University of Washington
Updated 2/22/2019
======================================
1176.5  2.9202e-17
1177.9  3.5386e-17
1179.2  3.2213e-17
1180.6  2.8698e-17
1182.0  3.1433e-17
1183.4  2.3183e-17
1184.8  2.1211e-17
1186.2  2.9215e-17
1187.6  3.6350e-17
1189.1  3.9345e-17
1190.5  2.9822e-17
1191.9  2.8970e-17
1193.3  2.3529e-17
1194.7  2.4215e-17
1196.2  3.1792e-17
1197.6  2.1540e-17
1199.0  1.3388e-17
1200.5  1.7707e-17
1201.9  3.1740e-17
1203.4  3.2316e-17
1204.8  2.8091e-17
1206.3  2.7597e-17
1207.7  2.5266e-17
1209.2  1.9784e-17
1210.7  1.6563e-17
1212.1  2.0345e-17
1213.6  1.9613e-17
1215.1  4.3909e-17
1216.5  7.7418e-17
1218.0  5.7004e-17
1219.5  3.0662e-17
1221.0  2.3038e-17
1222.5  1.7744e-17
1224.0  2.4550e-17
1225.5  4.4527e-17
1227.0  5.3297e-17
1228.5  3.5078e-17
1230.0  1.8351e-17
1231.5  1.4567e-17
1233.0  1.4907e-17
1234.6  1.4032e-17
1236.1  1.2633e-17
1237.6  1.0989e-17
1239.2  9.6996e-18
1240.7  9.0879e-18
1242.2  8.8421e-18
1243.8  1.0766e-17
1245.3  8.9756e-18
1246.9  7.9409e-18
1248.4  7.5500e-18
1250.0  7.2027e-18
1251.6  6.8615e-18
1253.1  1.2306e-17
1254.7  9.0139e-18
1256.3  7.6988e-18
1257.9  7.6569e-18
1259.4  7.1113e-18
1261.0  6.4419e-18
1262.6  1.0335e-17
1264.2  8.2176e-18
1265.8  6.8736e-18
1267.4  7.1227e-18
1269.0  7.1777e-18
1270.6  7.0076e-18
1272.3  6.1359e-18
1273.9  5.7200e-18
1275.5  5.5349e-18
1277.1  5.4909e-18
1278.8  5.9028e-18
1280.4  6.5500e-18
1282.1  6.5835e-18
1283.7  6.4731e-18
1285.3  6.4519e-18
1287.0  6.2267e-18
1288.7  6.4317e-18
1290.3  6.2150e-18
1292.0  5.7606e-18
1293.7  6.2572e-18
1295.3  6.4765e-18
1297.0  6.9072e-18
1298.7  8.0835e-18
1300.4  8.1906e-18
1302.1  7.5516e-18
1303.8  6.7383e-18
1305.5  7.3075e-18
1307.2  9.0533e-18
1308.9  9.7742e-18
1310.6  8.4348e-18
1312.3  7.6467e-18
1314.1  8.3198e-18
1315.8  8.7067e-18
1317.5  9.7663e-18
1319.3  1.0911e-17
1321.0  1.4621e-17
1322.8  1.7156e-17
1324.5  1.2611e-17
1326.3  1.2100e-17
1328.0  1.6763e-17
1329.8  2.4497e-17
1331.6  2.2115e-17
1333.3  1.6756e-17
1335.1  8.7729e-18
1336.9  7.7100e-18
1338.7  1.0233e-17
1340.5  1.1711e-17
1342.3  1.5247e-17
1344.1  3.4153e-17
1345.9  7.2026e-17
1347.7  6.7732e-17
1349.5  3.9307e-17
1351.4  3.0391e-17
1353.2  1.7851e-17
1355.0  1.0788e-17
1356.9  9.9715e-18
1358.7  9.7833e-18
1360.5  9.5725e-18
1362.4  1.1758e-17
1364.3  1.6729e-17
1366.1  1.1869e-17
1368.0  1.8961e-17
1369.9  1.7960e-17
1371.7  9.2640e-18
1373.6  1.2491e-17
1375.5  2.3078e-17
1377.4  1.9346e-17
1379.3  1.4439e-17
1381.2  3.0157e-17
1383.1  1.8301e-17
1385.0  7.4052e-18
1387.0  7.1594e-18
1388.9  1.8962e-17
1390.8  1.8020e-17
1392.8  5.3231e-17
1394.7  6.9323e-17
1396.6  1.6079e-17
1398.6  5.4038e-18
1400.6  3.3891e-18
1402.5  4.1100e-18
1404.5  1.4690e-17
1406.5  1.0472e-16
1408.5  3.7282e-17
1410.4  7.7664e-18
1412.4  2.9459e-18
1414.4  1.6423e-18
1416.4  1.0392e-18
1418.4  9.3066e-19
1420.5  1.6050e-18
1422.5  1.3128e-18
1424.5  5.9091e-19
1426.5  4.6987e-19
1428.6  4.6954e-19
1430.6  4.1085e-19
1432.7  3.8448e-19
1434.7  4.1547e-19
1436.8  4.0302e-19
1438.8  3.9167e-19
1440.9  4.2549e-19
1443.0  4.4869e-19
1445.1  5.1748e-19
1447.2  5.5016e-19
1449.3  5.7418e-19
1451.4  6.0720e-19
1453.5  6.8764e-19
1455.6  7.2736e-19
1457.7  8.1090e-19
1459.9  8.7840e-19
1462.0  9.8563e-19
1464.1  1.0082e-18
1466.3  1.0786e-18
1468.4  1.1209e-18
1470.6  1.2142e-18
1472.8  1.2875e-18
1474.9  1.3503e-18
1477.1  1.5642e-18
1479.3  1.6972e-18
1481.5  1.8993e-18
1483.7  2.0620e-18
1485.9  2.1263e-18
1488.1  2.1972e-18
1490.3  2.3775e-18
1492.5  2.5376e-18
1494.8  2.7041e-18
1497.0  2.9502e-18
1499.3  3.2510e-18
1501.5  3.4461e-18
1503.8  3.5973e-18
1506.0  3.8584e-18
1508.3  4.2104e-18
1510.6  4.5836e-18
1512.9  4.7753e-18
1515.2  4.8691e-18
1517.5  5.1294e-18
1519.8  5.4912e-18
1522.1  5.8873e-18
1524.4  6.3102e-18
1526.7  6.4721e-18
1529.1  6.2994e-18
1531.4  6.1159e-18
1533.7  6.1413e-18
1536.1  6.4527e-18
1538.5  7.1982e-18
1540.8  8.2129e-18
1543.2  9.2046e-18
1545.6  9.1071e-18
1548.0  7.8548e-18
1550.4  7.1360e-18
1552.8  7.3940e-18
1555.2  7.4300e-18
1557.6  6.8527e-18
1560.1  6.6080e-18
1562.5  7.1235e-18
1564.9  8.7687e-18
1567.4  1.0332e-17
1569.9  1.0356e-17
1572.3  1.1038e-17
1574.8  1.2708e-17
1577.3  1.1496e-17
1579.8  8.3103e-18
1582.3  6.4808e-18
1584.8  5.4248e-18
1587.3  4.9251e-18
1589.8  5.0761e-18
1592.4  6.3728e-18
1594.9  9.0049e-18
1597.4  1.2179e-17
1600.0  1.2059e-17
1602.6  8.3649e-18
1605.1  5.4911e-18
1607.7  3.5865e-18
1610.3  2.5836e-18
1612.9  1.9943e-18
1615.5  1.6530e-18
1618.1  1.4577e-18
1620.7  1.3447e-18
1623.4  1.2705e-18
1626.0  1.1652e-18
1628.7  1.1203e-18
1631.3  1.0406e-18
1634.0  9.9395e-19
1636.7  9.2526e-19
1639.3  8.6326e-19
1642.0  8.0260e-19
1644.7  7.6113e-19
1647.4  7.3310e-19
1650.2  7.2691e-19
1652.9  7.3604e-19
1655.6  7.5123e-19
1658.4  7.7196e-19
1661.1  8.0104e-19
1663.9  8.4816e-19
1666.7  8.8041e-19
1669.4  9.1018e-19
1672.2  9.4514e-19
1675.0  9.8221e-19
1677.9  1.0116e-18
1680.7  1.0423e-18
1683.5  1.0644e-18
1686.3  1.0886e-18
1689.2  1.1104e-18
1692.0  1.1193e-18
1694.9  1.1475e-18
1697.8  1.1577e-18
1700.7  1.1672e-18
1703.6  1.1747e-18
1706.5  1.1781e-18
1709.4  1.1770e-18
1712.3  1.1737e-18
1715.3  1.1763e-18
1718.2  1.1755e-18
1721.2  1.1675e-18
1724.1  1.1584e-18
1727.1  1.1488e-18
1730.1  1.1322e-18
1733.1  1.1320e-18
1736.1  1.1106e-18
1739.1  1.1038e-18
1742.2  1.0815e-18
1745.2  1.0606e-18
1748.3  1.0400e-18
1751.3  1.0174e-18
1754.4  9.9831e-19
1757.5  9.7707e-19
1760.6  9.4640e-19
1763.7  9.2531e-19
1766.8  8.9846e-19
1769.9  8.7702e-19
1773.0  8.4802e-19
1776.2  8.2213e-19
1779.4  7.9270e-19
1782.5  7.7002e-19
1785.7  7.4550e-19
1788.9  7.2193e-19
1792.1  6.9180e-19
1795.3  6.7350e-19
1798.6  6.4156e-19
1801.8  6.1383e-19
1805.1  5.8323e-19
1808.3  5.5502e-19
1811.6  5.2736e-19
1814.9  5.0107e-19
1818.2  4.7609e-19
1821.5  4.5229e-19
1824.8  4.2959e-19
1828.2  4.0740e-19
1831.5  3.8695e-19
1834.9  3.7024e-19
1838.2  3.5715e-19
1841.6  3.4414e-19
1845.0  3.3161e-19
1848.4  3.1953e-19
1851.9  3.0561e-19
1855.3  2.9117e-19
1858.7  2.7740e-19
1862.2  2.6391e-19
1865.7  2.5107e-19
1869.2  2.3558e-19
1872.7  2.2076e-19
1876.2  2.0688e-19
1879.7  1.9386e-19
1883.2  1.8167e-19
1886.8  1.6993e-19
1890.4  1.5894e-19
1893.9  1.4895e-19
1897.5  1.3932e-19
1901.1  1.3016e-19
1904.8  1.2104e-19
1908.4  1.1279e-19
1912.0  1.0509e-19
1915.7  9.7735e-20
1919.4  9.0890e-20
1923.1  8.4524e-20
1926.8  7.8605e-20
1930.5  7.3100e-20
1934.2  6.7698e-20
1938.0  6.2010e-20
1941.7  5.6931e-20
1945.5  5.2147e-20
1949.3  4.7766e-20
1953.1  4.4729e-20
1956.9  4.2095e-20
1960.8  3.9553e-20
1964.6  3.7223e-20
1968.5  3.4660e-20
1972.4  3.2111e-20
1976.3  2.9749e-20
1980.2  2.7561e-20
1984.1  2.5534e-20
1988.1  2.3609e-20
1992.0  2.1873e-20
1996.0  2.0224e-20
2000.0  1.8700e-20
2004.0  1.6988e-20
2008.0  1.5433e-20
2012.1  1.3987e-20
2016.1  1.2707e-20
2020.2  1.1516e-20
2024.3  1.0437e-20
2028.4  9.4586e-21
2032.5  8.5723e-21
2036.7  7.8232e-21
2040.8  7.1640e-21
2045.0  6.5463e-21
2049.2  5.9819e-21
2053.4  5.4264e-21
2057.6  4.9141e-21
2061.9  4.4396e-21
2066.1  4.0223e-21
2070.4  3.7063e-21
2074.7  3.4150e-21
2079.0  3.1467e-21
2083.3  2.8994e-21
2087.7  2.6665e-21
2092.1  2.4523e-21
2096.4  2.2596e-21
2100.8  2.0659e-21
2105.3  1.8342e-21
2109.7  1.6328e-21
2114.2  1.4497e-21
2118.6  1.2905e-21
2123.1  1.1458e-21
2127.7  1.0146e-21
2132.2  9.0085e-22
2136.8  8.4052e-22
2141.3  7.9391e-22
2145.9  7.4893e-22
2150.5  7.0313e-22
2155.2  6.3330e-22
2159.8  5.7168e-22
2164.5  5.1490e-22
2169.2  4.5132e-22
2173.9  3.9057e-22
2178.6  3.3800e-22
2183.4  2.9160e-22
2188.2  2.5158e-22
2193.0  2.1704e-22
2197.8  1.8725e-22
2202.6  1.6954e-22
2207.5  1.5970e-22
2212.4  1.5043e-22
2217.3  1.4170e-22
2222.2  1.3348e-22
2227.2  1.2558e-22
2232.1  1.1829e-22
2237.1  1.0630e-22
2242.2  9.4339e-23
2247.2  8.3922e-23
2252.3  7.4148e-23
2257.3  6.5321e-23
2262.4  5.7399e-23
2267.6  5.0310e-23
2272.7  4.4209e-23
2277.9  3.8749e-23
2283.1  3.3964e-23
2288.3  2.9769e-23
2293.6  2.6026e-23
2298.9  2.2754e-23
2304.1  1.9944e-23
2309.5  1.7393e-23
2314.8  1.5206e-23
2320.2  1.3261e-23
2325.6  1.1564e-23
2331.0  1.0085e-23
2336.4  8.7946e-24
2341.9  7.6500e-24
2347.4  6.6545e-24
2352.9  0.0000e+00
2358.5  0.0000e+00
2364.1  0.0000e+00
2369.7  0.0000e+00
2375.3  0.0000e+00
2381.0  0.0000e+00
2386.6  0.0000e+00
2392.3  0.0000e+00
2398.1  0.0000e+00
2403.8  0.0000e+00
2409.6  0.0000e+00
2415.5  0.0000e+00
2421.3  0.0000e+00
2427.2  0.0000e+00
2433.1  0.0000e+00
2439.0  0.0000e+00
2445.0  0.0000e+00
2451.0  0.0000e+00
2457.0  0.0000e+00
2463.1  0.0000e+00
2469.1  0.0000e+00
2475.2  0.0000e+00
2481.4  0.0000e+00
2487.6  0.0000e+00
2493.8  0.0000e+00
2500.0  0.0000e+00
2506.3  0.0000e+00
2512.6  0.0000e+00
2518.9  0.0000e+00
2525.3  0.0000e+00
2531.6  0.0000e+00
2538.1  0.0000e+00
2544.5  0.0000e+00
2551.0  0.0000e+00
2557.5  0.0000e+00
