# K photoionisation cross section
# Alan Heays 2020-09-10
# Reference: sandner1981,zatsarinny2010
# wavelength: Wavelength (nm)
# photoabsorption: Photoabsorption cross section (cm2)
# photoionisation: Photoionisation cross section (cm2)
# 
# wavelength   photoabsorption   photoionisation
  63.4000000       1.23356e-19       1.23356e-19
  63.5000000       1.23530e-19       1.23530e-19
  63.6000000       1.23704e-19       1.23704e-19
  63.7000000       1.23879e-19       1.23879e-19
  63.8000000       1.24053e-19       1.24053e-19
  63.9000000       1.24227e-19       1.24227e-19
  64.0000000       1.24402e-19       1.24402e-19
  64.1000000       1.24576e-19       1.24576e-19
  64.2000000       1.24750e-19       1.24750e-19
  64.3000000       1.24925e-19       1.24925e-19
  64.4000000       1.25099e-19       1.25099e-19
  64.5000000       1.25273e-19       1.25273e-19
  64.6000000       1.25447e-19       1.25447e-19
  64.7000000       1.25622e-19       1.25622e-19
  64.8000000       1.25796e-19       1.25796e-19
  64.9000000       1.25970e-19       1.25970e-19
  65.0000000       1.26145e-19       1.26145e-19
  65.1000000       1.26319e-19       1.26319e-19
  65.2000000       1.26493e-19       1.26493e-19
  65.3000000       1.26668e-19       1.26668e-19
  65.4000000       1.26842e-19       1.26842e-19
  65.5000000       1.27016e-19       1.27016e-19
  65.6000000       1.27190e-19       1.27190e-19
  65.7000000       1.27365e-19       1.27365e-19
  65.8000000       1.27539e-19       1.27539e-19
  65.9000000       1.27713e-19       1.27713e-19
  66.0000000       1.27888e-19       1.27888e-19
  66.1000000       1.28062e-19       1.28062e-19
  66.2000000       1.28236e-19       1.28236e-19
  66.3000000       1.28410e-19       1.28410e-19
  66.4000000       1.28585e-19       1.28585e-19
  66.5000000       1.28759e-19       1.28759e-19
  66.6000000       1.28933e-19       1.28933e-19
  66.7000000       1.29108e-19       1.29108e-19
  66.8000000       1.29282e-19       1.29282e-19
  66.9000000       1.29456e-19       1.29456e-19
  67.0000000       1.29631e-19       1.29631e-19
  67.1000000       1.29805e-19       1.29805e-19
  67.2000000       1.29979e-19       1.29979e-19
  67.3000000       1.30153e-19       1.30153e-19
  67.4000000       1.30328e-19       1.30328e-19
  67.5000000       1.30502e-19       1.30502e-19
  67.6000000       1.30676e-19       1.30676e-19
  67.7000000       1.30851e-19       1.30851e-19
  67.8000000       1.31025e-19       1.31025e-19
  67.9000000       1.31199e-19       1.31199e-19
  68.0000000       1.31374e-19       1.31374e-19
  68.1000000       1.31548e-19       1.31548e-19
  68.2000000       1.31722e-19       1.31722e-19
  68.3000000       1.31896e-19       1.31896e-19
  68.4000000       1.32071e-19       1.32071e-19
  68.5000000       1.32245e-19       1.32245e-19
  68.6000000       1.32419e-19       1.32419e-19
  68.7000000       1.32594e-19       1.32594e-19
  68.8000000       1.32768e-19       1.32768e-19
  68.9000000       1.32942e-19       1.32942e-19
  69.0000000       1.33117e-19       1.33117e-19
  69.1000000       1.33291e-19       1.33291e-19
  69.2000000       1.33465e-19       1.33465e-19
  69.3000000       1.33639e-19       1.33639e-19
  69.4000000       1.33814e-19       1.33814e-19
  69.5000000       1.33988e-19       1.33988e-19
  69.6000000       1.34162e-19       1.34162e-19
  69.7000000       1.34337e-19       1.34337e-19
  69.8000000       1.34511e-19       1.34511e-19
  69.9000000       1.34685e-19       1.34685e-19
  70.0000000       1.34859e-19       1.34859e-19
  70.1000000       1.35034e-19       1.35034e-19
  70.2000000       1.35208e-19       1.35208e-19
  70.3000000       1.35382e-19       1.35382e-19
  70.4000000       1.35557e-19       1.35557e-19
  70.5000000       1.35731e-19       1.35731e-19
  70.6000000       1.35905e-19       1.35905e-19
  70.7000000       1.36080e-19       1.36080e-19
  70.8000000       1.36254e-19       1.36254e-19
  70.9000000       1.36428e-19       1.36428e-19
  71.0000000       1.36602e-19       1.36602e-19
  71.1000000       1.36777e-19       1.36777e-19
  71.2000000       1.36951e-19       1.36951e-19
  71.3000000       1.37125e-19       1.37125e-19
  71.4000000       1.37300e-19       1.37300e-19
  71.5000000       1.37474e-19       1.37474e-19
  71.6000000       1.37648e-19       1.37648e-19
  71.7000000       1.37823e-19       1.37823e-19
  71.8000000       1.37997e-19       1.37997e-19
  71.9000000       1.38171e-19       1.38171e-19
  72.0000000       1.38345e-19       1.38345e-19
  72.1000000       1.38520e-19       1.38520e-19
  72.2000000       1.38694e-19       1.38694e-19
  72.3000000       1.38868e-19       1.38868e-19
  72.4000000       1.39043e-19       1.39043e-19
  72.5000000       1.39217e-19       1.39217e-19
  72.6000000       1.39391e-19       1.39391e-19
  72.7000000       1.39566e-19       1.39566e-19
  72.8000000       1.39740e-19       1.39740e-19
  72.9000000       1.39914e-19       1.39914e-19
  73.0000000       1.40088e-19       1.40088e-19
  73.1000000       1.40263e-19       1.40263e-19
  73.2000000       1.40437e-19       1.40437e-19
  73.3000000       1.40611e-19       1.40611e-19
  73.4000000       1.40786e-19       1.40786e-19
  73.5000000       1.40960e-19       1.40960e-19
  73.6000000       1.41134e-19       1.41134e-19
  73.7000000       1.41308e-19       1.41308e-19
  73.8000000       1.41483e-19       1.41483e-19
  73.9000000       1.41657e-19       1.41657e-19
  74.0000000       1.41831e-19       1.41831e-19
  74.1000000       1.42006e-19       1.42006e-19
  74.2000000       1.42180e-19       1.42180e-19
  74.3000000       1.42354e-19       1.42354e-19
  74.4000000       1.42529e-19       1.42529e-19
  74.5000000       1.42703e-19       1.42703e-19
  74.6000000       1.42877e-19       1.42877e-19
  74.7000000       1.43051e-19       1.43051e-19
