# Cross sections for Ca+
# Converted from earlier Leiden database cross sections by Alan Heays 2016-02-24
# Photoionisation source: PHOTOIONIZATION OF CA+:  BLACK, WEISHEIT, & LAVIA
# Lines represented with lorentzian of width 0.0005 nm FWHM
# wavelength: (nm)
# photoabsorption:    cross section (cm2)
# photoionisation:    cross section (cm2)
# 
# wavelength   photoabsorption   photoionisation
  91.3000000       2.27893e-19       2.27893e-19
  91.4000000       2.27829e-19       2.27829e-19
  91.5000000       2.27743e-19       2.27743e-19
  91.6000000       2.27657e-19       2.27657e-19
  91.7000000       2.27571e-19       2.27571e-19
  91.8000000       2.27486e-19       2.27486e-19
  91.9000000       2.27400e-19       2.27400e-19
  92.0000000       2.27314e-19       2.27314e-19
  92.1000000       2.27229e-19       2.27229e-19
  92.2000000       2.27143e-19       2.27143e-19
  92.3000000       2.27057e-19       2.27057e-19
  92.4000000       2.26971e-19       2.26971e-19
  92.5000000       2.26886e-19       2.26886e-19
  92.6000000       2.26800e-19       2.26800e-19
  92.7000000       2.26714e-19       2.26714e-19
  92.8000000       2.26629e-19       2.26629e-19
  92.9000000       2.26543e-19       2.26543e-19
  93.0000000       2.26457e-19       2.26457e-19
  93.1000000       2.26371e-19       2.26371e-19
  93.2000000       2.26286e-19       2.26286e-19
  93.3000000       2.26200e-19       2.26200e-19
  93.4000000       2.26114e-19       2.26114e-19
  93.5000000       2.26029e-19       2.26029e-19
  93.6000000       2.25943e-19       2.25943e-19
  93.7000000       2.25857e-19       2.25857e-19
  93.8000000       2.25771e-19       2.25771e-19
  93.9000000       2.25686e-19       2.25686e-19
  94.0000000       2.25600e-19       2.25600e-19
  94.1000000       2.25514e-19       2.25514e-19
  94.2000000       2.25429e-19       2.25429e-19
  94.3000000       2.25343e-19       2.25343e-19
  94.4000000       2.25257e-19       2.25257e-19
  94.5000000       2.25171e-19       2.25171e-19
  94.6000000       2.25086e-19       2.25086e-19
  94.7000000       2.24994e-19       2.24994e-19
  94.8000000       2.24865e-19       2.24865e-19
  94.9000000       2.24731e-19       2.24731e-19
  95.0000000       2.24596e-19       2.24596e-19
  95.1000000       2.24462e-19       2.24462e-19
  95.2000000       2.24327e-19       2.24327e-19
  95.3000000       2.24192e-19       2.24192e-19
  95.4000000       2.24058e-19       2.24058e-19
  95.5000000       2.23923e-19       2.23923e-19
  95.6000000       2.23788e-19       2.23788e-19
  95.7000000       2.23654e-19       2.23654e-19
  95.8000000       2.23519e-19       2.23519e-19
  95.9000000       2.23385e-19       2.23385e-19
  96.0000000       2.23250e-19       2.23250e-19
  96.1000000       2.23115e-19       2.23115e-19
  96.2000000       2.22981e-19       2.22981e-19
  96.3000000       2.22846e-19       2.22846e-19
  96.4000000       2.22712e-19       2.22712e-19
  96.5000000       2.22577e-19       2.22577e-19
  96.6000000       2.22442e-19       2.22442e-19
  96.7000000       2.22308e-19       2.22308e-19
  96.8000000       2.22173e-19       2.22173e-19
  96.9000000       2.22038e-19       2.22038e-19
  97.0000000       2.21904e-19       2.21904e-19
  97.1000000       2.21769e-19       2.21769e-19
  97.2000000       2.21635e-19       2.21635e-19
  97.3000000       2.21500e-19       2.21500e-19
  97.4000000       2.21365e-19       2.21365e-19
  97.5000000       2.21231e-19       2.21231e-19
  97.6000000       2.21096e-19       2.21096e-19
  97.7000000       2.20962e-19       2.20962e-19
  97.8000000       2.20827e-19       2.20827e-19
  97.9000000       2.20692e-19       2.20692e-19
  98.0000000       2.20558e-19       2.20558e-19
  98.1000000       2.20423e-19       2.20423e-19
  98.2000000       2.20288e-19       2.20288e-19
  98.3000000       2.20154e-19       2.20154e-19
  98.4000000       2.20019e-19       2.20019e-19
  98.5000000       2.19885e-19       2.19885e-19
  98.6000000       2.19750e-19       2.19750e-19
  98.7000000       2.19615e-19       2.19615e-19
  98.8000000       2.19481e-19       2.19481e-19
  98.9000000       2.19346e-19       2.19346e-19
  99.0000000       2.19212e-19       2.19212e-19
  99.1000000       2.19077e-19       2.19077e-19
  99.2000000       2.18942e-19       2.18942e-19
  99.3000000       2.18808e-19       2.18808e-19
  99.4000000       2.18673e-19       2.18673e-19
  99.5000000       2.18538e-19       2.18538e-19
  99.6000000       2.18404e-19       2.18404e-19
  99.7000000       2.18269e-19       2.18269e-19
  99.8000000       2.18135e-19       2.18135e-19
  99.9000000       2.17995e-19       2.17995e-19
 100.0000000       2.17824e-19       2.17824e-19
 100.1000000       2.17647e-19       2.17647e-19
 100.2000000       2.17471e-19       2.17471e-19
 100.3000000       2.17294e-19       2.17294e-19
 100.4000000       2.17118e-19       2.17118e-19
 100.5000000       2.16941e-19       2.16941e-19
 100.6000000       2.16765e-19       2.16765e-19
 100.7000000       2.16588e-19       2.16588e-19
 100.8000000       2.16412e-19       2.16412e-19
 100.9000000       2.16235e-19       2.16235e-19
 101.0000000       2.16059e-19       2.16059e-19
 101.1000000       2.15882e-19       2.15882e-19
 101.2000000       2.15706e-19       2.15706e-19
 101.3000000       2.15529e-19       2.15529e-19
 101.4000000       2.15353e-19       2.15353e-19
 101.5000000       2.15176e-19       2.15176e-19
 101.6000000       2.15000e-19       2.15000e-19
 101.7000000       2.14824e-19       2.14824e-19
 101.8000000       2.14647e-19       2.14647e-19
 101.9000000       2.14471e-19       2.14471e-19
 102.0000000       2.14294e-19       2.14294e-19
 102.1000000       2.14118e-19       2.14118e-19
 102.2000000       2.13941e-19       2.13941e-19
 102.3000000       2.13765e-19       2.13765e-19
 102.4000000       2.13588e-19       2.13588e-19
 102.5000000       2.13412e-19       2.13412e-19
 102.6000000       2.13235e-19       2.13235e-19
 102.7000000       2.13059e-19       2.13059e-19
 102.8000000       2.12882e-19       2.12882e-19
 102.9000000       2.12706e-19       2.12706e-19
 103.0000000       2.12529e-19       2.12529e-19
 103.1000000       2.12353e-19       2.12353e-19
 103.2000000       2.12176e-19       2.12176e-19
 103.3000000       2.11989e-19       2.11989e-19
 103.4000000       2.11737e-19       2.11737e-19
 103.5000000       2.11474e-19       2.11474e-19
 103.6000000       2.11211e-19       2.11211e-19
 103.7000000       2.10947e-19       2.10947e-19
 103.8000000       2.10684e-19       2.10684e-19
 103.9000000       2.10421e-19       2.10421e-19
 104.0000000       2.10158e-19       2.10158e-19
 104.1000000       2.09895e-19       2.09895e-19
 104.2000000       2.09632e-19       2.09632e-19
 104.3000000       2.09368e-19       2.09368e-19
 104.4000000       2.09171e-19       2.09171e-19
