# Cross sections for H-
# Converted from earlier Leiden database cross sections by Alan Heays 2016-02-24
# Photoionisation source: H- PHOTODETACHMENT THEORY
# Lines represented with lorentzian of width 0.0005 nm FWHM
# wavelength: (nm)
# photoabsorption:    cross section (cm2)
# photoionisation:    cross section (cm2)
# 
# wavelength   photoabsorption   photoionisation
  91.3000000       3.15135e-18       3.15135e-18
  91.4000000       3.15516e-18       3.15516e-18
  91.5000000       3.16024e-18       3.16024e-18
  91.6000000       3.16532e-18       3.16532e-18
  91.7000000       3.17040e-18       3.17040e-18
  91.8000000       3.17548e-18       3.17548e-18
  91.9000000       3.18056e-18       3.18056e-18
  92.0000000       3.18564e-18       3.18564e-18
  92.1000000       3.19072e-18       3.19072e-18
  92.2000000       3.19580e-18       3.19580e-18
  92.3000000       3.20088e-18       3.20088e-18
  92.4000000       3.20595e-18       3.20595e-18
  92.5000000       3.21103e-18       3.21103e-18
  92.6000000       3.21611e-18       3.21611e-18
  92.7000000       3.22119e-18       3.22119e-18
  92.8000000       3.22627e-18       3.22627e-18
  92.9000000       3.23135e-18       3.23135e-18
  93.0000000       3.23643e-18       3.23643e-18
  93.1000000       3.24151e-18       3.24151e-18
  93.2000000       3.24659e-18       3.24659e-18
  93.3000000       3.25167e-18       3.25167e-18
  93.4000000       3.25675e-18       3.25675e-18
  93.5000000       3.26183e-18       3.26183e-18
  93.6000000       3.26691e-18       3.26691e-18
  93.7000000       3.27199e-18       3.27199e-18
  93.8000000       3.27707e-18       3.27707e-18
  93.9000000       3.28215e-18       3.28215e-18
  94.0000000       3.28723e-18       3.28723e-18
  94.1000000       3.29231e-18       3.29231e-18
  94.2000000       3.29739e-18       3.29739e-18
  94.3000000       3.30247e-18       3.30247e-18
  94.4000000       3.30755e-18       3.30755e-18
  94.5000000       3.31263e-18       3.31263e-18
  94.6000000       3.31770e-18       3.31770e-18
  94.7000000       3.32278e-18       3.32278e-18
  94.8000000       3.32786e-18       3.32786e-18
  94.9000000       3.33294e-18       3.33294e-18
  95.0000000       3.33802e-18       3.33802e-18
  95.1000000       3.34310e-18       3.34310e-18
  95.2000000       3.34818e-18       3.34818e-18
  95.3000000       3.35326e-18       3.35326e-18
  95.4000000       3.35834e-18       3.35834e-18
  95.5000000       3.36342e-18       3.36342e-18
  95.6000000       3.36850e-18       3.36850e-18
  95.7000000       3.37358e-18       3.37358e-18
  95.8000000       3.37866e-18       3.37866e-18
  95.9000000       3.38374e-18       3.38374e-18
  96.0000000       3.38882e-18       3.38882e-18
  96.1000000       3.39390e-18       3.39390e-18
  96.2000000       3.39898e-18       3.39898e-18
  96.3000000       3.40406e-18       3.40406e-18
  96.4000000       3.40914e-18       3.40914e-18
  96.5000000       3.41422e-18       3.41422e-18
  96.6000000       3.41930e-18       3.41930e-18
  96.7000000       3.42438e-18       3.42438e-18
  96.8000000       3.42945e-18       3.42945e-18
  96.9000000       3.43453e-18       3.43453e-18
  97.0000000       3.43961e-18       3.43961e-18
  97.1000000       3.44469e-18       3.44469e-18
  97.2000000       3.44977e-18       3.44977e-18
  97.3000000       3.45485e-18       3.45485e-18
  97.4000000       3.45993e-18       3.45993e-18
  97.5000000       3.46501e-18       3.46501e-18
  97.6000000       3.47009e-18       3.47009e-18
  97.7000000       3.47517e-18       3.47517e-18
  97.8000000       3.48025e-18       3.48025e-18
  97.9000000       3.48533e-18       3.48533e-18
  98.0000000       3.49041e-18       3.49041e-18
  98.1000000       3.49549e-18       3.49549e-18
  98.2000000       3.50057e-18       3.50057e-18
  98.3000000       3.50565e-18       3.50565e-18
  98.4000000       3.51073e-18       3.51073e-18
  98.5000000       3.51581e-18       3.51581e-18
